Name,CreateCount,CreateCountC,CreatePercent,AssigneeCount,AssigneeCountC,AssigneePercent,Involvement,ModifyCount,ModifyPercent,IncModifyCount,DecModifyCount
Zhihai Xu,18,2,0.1111111111111111,20,2,0.1,45,2,0.044444444444444446,2,0
Dick King,20,1,0.05,20,1,0.05,44,0,0,0,0
Chandni Singh,24,3,0.125,24,3,0.125,44,0,0,0,0
Suma Shivaprasad,17,1,0.058823529411764705,17,1,0.058823529411764705,43,0,0,0,0
Sangjin Lee,18,2,0.1111111111111111,20,2,0.1,42,2,0.047619047619047616,1,1
Masatake Iwasaki,12,1,0.08333333333333333,13,1,0.07692307692307693,41,1,0.024390243902439025,0,1
Kihwal Lee,16,3,0.1875,18,3,0.16666666666666666,40,2,0.05,2,0
Jian He,14,0,0,15,0,0,40,1,0.025,0,1
Gour Saha,12,2,0.16666666666666666,13,2,0.15384615384615385,39,1,0.02564102564102564,1,0
Jun Gong,21,1,0.047619047619047616,21,1,0.047619047619047616,38,0,0,0,0
kyungwan nam,35,0,0,35,0,0,38,0,0,0,0
Iyappan Srinivasan,26,1,0.038461538461538464,26,1,0.038461538461538464,37,0,0,0,0
Xuan Gong,10,0,0,10,0,0,37,0,0,0,0
Peter Bacsko,17,0,0,17,0,0,36,0,0,0,0
Giridharan Kesavan,15,1,0.06666666666666667,16,1,0.0625,36,1,0.027777777777777776,1,0
