Name,CreateCount,CreateCountC,CreatePercent,AssigneeCount,AssigneeCountC,AssigneePercent,Involvement,ModifyCount,ModifyPercent,IncModifyCount,DecModifyCount
zalun,10,0,0,10,0,0,28,0,0,0,0
Tommy-Carlos Williams,18,0,0,18,0,0,28,0,0,0,0
Drew Walters,22,0,0,22,0,0,27,0,0,0,0
Dan Polivy,10,4,0.4,10,4,0.4,21,0,0,0,0
Kelvin Dart,19,1,0.05263157894736842,19,1,0.05263157894736842,20,0,0,0,0
puchen,17,1,0.058823529411764705,17,0,0,19,0,0,0,0
lmnbeyond,18,3,0.16666666666666666,18,3,0.16666666666666666,19,0,0,0,0
Kuan Yi Ming,17,1,0.058823529411764705,17,1,0.058823529411764705,19,0,0,0,0
glmnbeyond,18,0,0,18,0,0,19,0,0,0,0
Lee Crossley,12,0,0,12,0,0,18,0,0,0,0
Tom Bell,17,3,0.17647058823529413,17,3,0.17647058823529413,18,0,0,0,0
Adam George,12,0,0,12,0,0,18,0,0,0,0
Marcus Pridham,16,2,0.125,16,2,0.125,18,0,0,0,0
Dan Moore,16,0,0,16,0,0,17,0,0,0,0
Mike Hartington,11,2,0.18181818181818182,11,2,0.18181818181818182,16,0,0,0,0
Oliver Salzburg,12,0,0,12,0,0,16,0,0,0,0
Staci Cooper,14,0,0,14,0,0,16,0,0,0,0
Axel Nennker,10,0,0,10,0,0,16,0,0,0,0
Karen Tran,11,0,0,11,0,0,15,0,0,0,0
vldmrrrr,13,2,0.15384615384615385,13,2,0.15384615384615385,14,0,0,0,0
Alan Neveu,10,3,0.3,12,3,0.25,14,2,0.14285714285714285,1,1
Thomas Fétiveau,10,0,0,10,0,0,13,0,0,0,0
David Peacock,11,0,0,11,0,0,12,0,0,0,0
Steve Husting,12,0,0,12,0,0,12,0,0,0,0
Diego Geffner,11,1,0.09090909090909091,11,1,0.09090909090909091,12,0,0,0,0
Ryan Willoughby,12,1,0.08333333333333333,12,1,0.08333333333333333,12,0,0,0,0
Sergey,10,3,0.3,11,3,0.2727272727272727,12,1,0.08333333333333333,1,0
TianBo Yang,11,0,0,11,0,0,11,0,0,0,0
Boston Dell-Vandenberg,11,2,0.18181818181818182,11,2,0.18181818181818182,11,0,0,0,0
Thomas Uher,10,0,0,10,0,0,10,0,0,0,0
Dan Ardelean,10,0,0,10,0,0,10,0,0,0,0
