Name,CreateCount,CreateCountC,CreatePercent,AssigneeCount,AssigneeCountC,AssigneePercent,Involvement,ModifyCount,ModifyPercent,IncModifyCount,DecModifyCount
Ryan P,11,0,0,11,0,0,16,0,0,0,0
Paolo Patierno,11,0,0,11,0,0,15,0,0,0,0
David Mao,9,0,0,10,0,0,15,1,0.06666666666666667,1,0
Bo Wang,9,2,0.2222222222222222,11,2,0.18181818181818182,15,2,0.13333333333333333,1,1
Stephane Maarek,10,1,0.1,10,0,0,15,0,0,0,0
Radai Rosenblatt,12,1,0.08333333333333333,12,1,0.08333333333333333,14,0,0,0,0
Andy Coates,10,0,0,10,0,0,14,0,0,0,0
Ivan Babrou,10,1,0.1,10,1,0.1,14,0,0,0,0
Magesh kumar Nandakumar,10,1,0.1,11,1,0.09090909090909091,13,1,0.07692307692307693,1,0
Raman Gupta,10,0,0,10,0,0,12,0,0,0,0
Evan Huus,10,0,0,10,0,0,12,0,0,0,0
Badai Aqrandista,10,1,0.1,11,1,0.09090909090909091,12,1,0.08333333333333333,1,0
Jeremy Custenborder,10,0,0,10,0,0,11,0,0,0,0
Ryan Berdeen,10,2,0.2,10,2,0.2,10,0,0,0,0
Yu Yang,9,3,0.3333333333333333,12,2,0.16666666666666666,10,3,0.3,1,2
Michael Drogalis,10,0,0,10,0,0,10,0,0,0,0
