SPARK
0.068647
73.764105
0.023133
1.612787
1.386891
6.495005
15.835034
0.329796
4.356867
17.065856
0.056085
6.136256
1.847197
220.051121
55.773887
1051.293415
0.240084
10.924017
26.894828
27.832817
34.629345
0.406672
0.194940
0.061627
5.987631
7.267437
0.017253
12.310895
35.632110
2.226431
1.101457
0.240174
0.864279
0.191793
0.185236
0.008765
2.106169
0.003765
0.648053
1.427463
16.361062
0.064569
0.266701
2.929912
0.228228
0.347699
2.945354
0.258970
0.029845
0.037388
0.273193
7.003778
0.711935
0.004314
352.114735
7.017377
0.052823
10.504721
0.578860
38.165988
0.918814
114.331447
2.836074
3.119229
0.054781
0.009165
3.409979
0.171052
12.865628
974.270131
27.795577
0.027233
0.239334
0.060370
73.864445
2.280507
34.314375
11.581962
150.128391
0.039571
1.268354
0.028213
13.672908
0.181094
1.114830
0.324993
1.563036
1.309771
111.351091
0.526898
0.001771
0.047285
0.202721
0.896106
0.042774
229.943174
0.402047
10.462283
0.355488
0.785106
1.045953
5.828084
5.997398
0.009440
3.943481
15.451820
8.536981
7.369747
6.191829
0.895063
3.906278
0.602657
0.007946
21.342105
3.481681
12.759794
0.555211
0.079399
7.279432
1.029191
26.238967
0.007334
0.483632
88.471477
14.490071
0.117351
85.536151
0.682446
1.834591
0.035148
44.850947
28.779397
0.022008
5.600582
0.078387
0.419710
0.002382
1.025499
0.009529
0.059057
3.963403
0.036288
3.056583
3.425188
1.919906
2.701197
0.148431
0.337253
14.019027
0.699836
0.016373
343.230334
0.743975
0.641767
6.259423
0.051486
0.483579
0.920413
0.026346
96.629577
493.781704
1453.733997
0.004107
0.014574
0.126514
0.221102
0.003961
2.379616
1.122671
0.038543
0.761452
0.716925
0.089045
0.051081
7.113640
0.636717
2.345886
0.892398
6.045662
5.486885
0.008915
2.586663
0.823646
0.004685
0.152283
0.850824
14.781101
0.390310
39.857761
0.157676
5.745672
0.074777
3.045626
1.236662
0.199147
67.082409
1.170403
0.462040
15.853069
3.550315
0.012949
3.983486
0.378692
0.011424
25.246681
6.563609
0.014795
4.163823
0.019332
0.257936
1.491957
0.528725
1.612165
0.336363
11.392798
45.619834
28.200364
0.206108
0.020613
1.183023
1.132308
210.814917
0.885425
4.660402
0.077260
0.013610
0.054865
0.004198
47.504325
4.148916
2.088552
0.086128
3.149466
0.005396
7.455844
96.653853
19.275948
0.049109
0.008586
6.009695
0.106115
2.037456
0.076851
21.100814
5.678243
4.368745
15.213091
0.064045
5.867746
0.019371
54.626623
0.066027
0.171945
58.119504
1.709631
0.025897
38.192553
0.172098
0.090360
0.026734
0.025337
0.096889
0.895866
0.495954
126.025998
0.032009
0.111699
2.299625
2.959573
3.551265
0.419864
0.770401
68.780970
2.586823
1.685745
0.015228
1.606570
2.094319
2.133308
3.452104
0.035015
17.976605
19.179614
0.113134
7.519561
0.083467
0.341083
0.338140
37.808185
0.654857
0.039181
13.828837
0.112303
2.898503
246.885456
0.026915
0.015436
2.778185
0.026730
0.570711
0.146944
0.059794
0.020246
0.004171
1.587736
0.369359
0.016749
4.898265
0.337194
195.531042
1.011520
0.319123
802.766881
0.001431
118.484651
1.279003
6.285898
7.213983
0.098572
14.353642
3.723183
23.738500
0.940423
87.350482
6.614966
0.015357
54.267500
0.774709
7.655037
0.727794
0.541786
1.432561
0.006932
0.339687
734.900653
0.004944
0.568205
11.161951
0.006808
1.328823
0.603465
0.452371
0.823650
1.942945
4.963080
0.099866
0.007034
0.112701
0.016537
1.714152
929.054031
0.740510
0.955794
15.739866
8.561898
0.012279
1.013778
60.462070
160.286954
1.565725
0.005657
1.327482
2.780562
5.080237
9.753487
22.706394
7.360074
0.696936
0.033644
0.441889
0.011854
0.011271
0.001518
12.522039
3.085709
1.170453
0.054025
0.636923
2.002030
2.043227
10.581584
3.265326
1.445178
1.553664
6.744587
0.164397
0.098475
30.269882
0.024595
130.712811
0.005273
12.211503
14.900667
14.616074
958.094062
1.753596
0.011530
0.005208
7.914165
0.016505
0.014510
0.027291
22.217792
0.114360
0.007875
11.703282
0.048094
314.245786
1.464530
0.009685
5.378145
27.856362
8.820482
0.010964
298.120186
0.018063
1.290007
0.007441
11.965612
2.034544
4.842179
1.580760
48.933107
0.753097
0.592768
1.046601
0.048015
0.151690
1.585489
0.036435
17.902011
539.536875
0.056852
0.005046
0.864389
7.067275
31.512296
2.705590
0.272093
17.848331
0.014708
0.124638
0.022988
7.449750
0.082313
6.045345
34.422782
0.285100
0.446143
169.281299
0.027557
0.063207
9.029998
0.007259
0.012982
4.770051
0.024120
2.710445
6.152340
69.627283
0.052643
0.151816
36.583011
0.263655
57.481276
0.043346
0.098729
0.049322
265.760978
0.343695
0.807657
0.818446
7.622094
0.851190
6.957945
0.719576
0.123190
22.528145
1.001910
0.057899
0.335789
0.045921
5.316040
0.004238
0.827349
7.818090
0.310257
0.037184
0.083460
0.320017
35.435681
0.770761
0.315930
0.033245
0.067599
138.075219
0.638359
2.639177
0.172655
0.002245
1.473428
1.256581
0.203037
0.032883
26.982428
964.786729
4.925888
0.063772
1.480697
0.098731
3.527659
0.017920
0.023058
22.100895
0.002810
129.951529
0.001526
7.955925
5.834732
346.197222
0.463506
0.585043
12.674662
3.981309
18.714788
0.126912
0.644102
0.377405
0.025589
36.643248
0.003657
1.437374
0.137057
1.192642
0.506179
0.970412
3.301181
0.752185
0.274958
0.018961
3.014494
0.358977
3.499251
30.207385
0.016868
526.968814
0.032614
0.669780
2.034286
318.645321
0.006360
0.049024
0.464716
0.844033
0.277868
0.016684
102.910890
0.501433
0.015466
0.154201
0.102266
51.210604
0.098455
53.061238
0.007059
0.182253
1.740487
0.001797
0.060057
308.266708
0.085096
0.009304
0.268910
14.923003
2.048570
0.006215
0.028901
28.784609
0.018547
0.595894
0.003944
0.679830
41.364253
0.007883
9.751884
1.018751
262.506765
0.002466
0.003726
0.177932
383.310394
2.092088
10.839124
0.005081
2.572666
0.038203
0.013866
0.769323
0.257911
0.113853
0.625590
20.851698
0.360060
3.462041
0.747804
0.412997
0.004464
0.063352
0.841733
134.785291
1.386156
35.602366
2.483267
3.132744
14.441798
0.669275
2.153387
0.135892
6.915636
5.512507
22.236164
5.331134
2.132557
2.633424
0.035553
3.345883
0.192343
0.862843
0.000835
7.588911
0.013325
0.783896
0.133303
3.937465
1.452127
3.090774
15.228001
0.091064
0.050125
0.005933
0.177371
1.211174
5.735987
1.702983
0.300298
0.076084
0.122597
0.304897
0.010575
0.003698
13.850506
0.002129
0.137967
0.010647
0.316003
220.845151
0.780975
3.249267
1.181625
0.005345
5.544707
0.040403
0.051756
2.802315
0.182167
21.969076
0.027216
12.476809
18.061926
0.127724
0.040470
0.268455
0.917681
25.780476
0.227631
0.470838
0.290601
1.547636
0.014790
0.129046
1.188226
1.495891
0.030685
12.296048
0.244863
0.095855
17.343354
0.555142
0.997964
30.888856
0.854283
0.086307
0.162384
0.804183
0.005385
0.021139
0.105364
252.679781
1.165076
0.002243
46.992017
4.877061
156.626468
1.173823
3.723390
2.610602
18.642832
52.083332
0.599748
0.001734
192.915395
1.034951
0.364435
0.011593
0.561158
139.826843
11.040641
0.464252
0.726101
35.710200
0.089273
3.043685
0.012957
24.554719
55.607448
0.084479
0.129835
0.021843
92.757725
37.902914
0.010668
38.857056
0.036449
0.017867
0.010477
71.832354
0.002667
2.183168
12.102569
454.524067
3.317902
6.763376
0.001419
1.498448
0.239090
0.005761
1.346558
0.154074
0.030682
0.116148
0.051926
0.011273
0.007667
6.364524
0.015148
1.113917
60.072514
6.826471
1.645678
3.326306
0.144562
0.016637
216.138170
0.202717
1.941654
0.292517
4.605850
18.534996
2.000702
0.642436
0.011491
0.003674
21.843775
1.173069
2.779514
22.459711
3.791896
489.497051
0.129727
0.031437
0.565902
0.013022
198.496560
0.009036
137.636799
34.919810
157.069642
0.062533
0.002749
0.268608
4.167273
0.121364
0.508690
0.096144
106.718616
0.010744
25.929091
2.181476
0.008877
0.585163
15.143542
0.024210
0.036715
0.714473
16.248602
6.038807
0.687082
0.073951
2.643577
0.776981
0.103913
1.195216
1.664293
0.083136
2.879272
0.010957
0.014633
0.004084
4.087653
20.381591
2.829012
0.609214
0.001216
1.969609
57.440085
1100.294064
0.016479
0.027641
0.001093
2.026405
18.126620
2.925080
0.006027
105.020374
1.278444
108.934363
4.983730
0.560033
0.025740
0.323124
7.845143
80.575566
14.852460
0.132177
0.080524
1.422695
0.103186
9.505515
1.523302
26.240641
0.355698
8.360872
0.127780
2.999439
0.662087
6.913266
0.006163
0.078245
22.797122
0.648078
0.184366
0.069834
239.683029
1.152771
253.931077
3.543805
3.305760
0.000116
25.577935
0.439721
581.001902
0.012345
0.327318
572.653252
0.008043
0.070877
0.361410
1.912816
0.220603
23.282073
0.025103
166.421068
0.659456
7.202891
0.009556
2.730541
0.028397
9.246737
1055.684558
56.155797
0.003853
4.837438
246.731677
60.312385
0.036401
0.814265
3.738015
0.019803
0.044380
4.206853
48.814106
41.425013
0.019178
0.028974
62.957493
0.034241
6.811579
0.937203
31.691827
1.168444
8.666197
25.063409
0.970501
0.010457
0.028846
0.022562
0.005910
0.057541
0.731663
22.278796
0.114041
0.002559
0.097297
2.852747
1.865255
5.237728
0.775628
1.408378
0.002052
18.683614
0.028893
73.743530
0.011611
1.138456
13.102294
0.012238
0.470420
0.098161
7.562471
2.777174
7.967693
2.033718
0.230227
0.057544
10.096659
3.155022
0.566246
0.016419
0.594814
0.889961
0.015122
0.055973
0.118985
10.322007
7.037278
0.039048
1.834166
6.695149
140.307148
92.047975
0.479159
0.005695
123.651392
0.042719
107.604059
0.012134
0.014458
0.010377
0.840308
0.256548
8.208627
3.558817
0.703585
0.283029
0.006839
26.037197
0.024073
0.541482
0.045881
0.018716
127.215214
289.619730
1.434200
0.231691
0.045349
1.233176
0.009427
0.857151
1.152305
19.380323
12.386479
0.136826
0.015744
0.002701
0.015274
1.522319
53.444498
2.489313
0.165022
0.069578
0.791579
1.467816
0.027269
0.138091
0.652446
3.589248
35.213198
0.350927
1308.452656
0.083006
0.355714
4.070858
2.749170
0.043956
129.889297
177.955363
191.969077
540.344431
0.028437
0.005451
62.846548
3.442530
10.898306
0.727978
0.538184
0.032824
1.155159
6.929957
0.292948
0.067437
0.069665
0.835050
0.632811
10.742633
0.009241
267.657405
92.315407
1.389865
1.743470
1.280203
81.253759
54.776876
0.400877
0.890780
0.096028
60.248716
0.014767
0.000781
9.228302
3.782857
1.510861
5.361749
0.845873
2.669299
0.013494
0.130810
13.324606
0.036493
1.706825
0.027666
31.132653
1.178928
0.143341
0.024624
35.070833
2.937302
0.354523
0.056432
23.697805
0.854920
0.614712
10.237412
156.362594
0.400984
0.085987
0.032084
0.255384
1.346407
0.609663
0.099287
0.256122
0.375731
7.657538
0.384277
104.039301
274.491065
104.472740
79.849616
4.725884
2.055297
4.890900
1.285783
0.009238
0.015250
0.465342
0.059617
4.233221
2.996741
0.078807
0.340837
0.052011
0.971404
9.428159
233.258791
0.146622
0.031482
0.004034
0.001183
3.270640
3.104970
2.251140
28.220869
0.917097
3.521346
5.267975
0.054599
0.001011
38.926291
0.027332
0.024423
210.860026
0.016594
0.006615
4.557059
3.708160
52.134347
48.010162
4.081853
11.169918
21.813732
0.186895
0.778046
2.652266
0.020882
0.009725
0.003698
0.830312
0.000248
1.030654
0.006031
2.989892
0.035238
0.545142
1.844645
0.641522
0.272217
1.675533
0.260715
0.003463
66.028655
0.651498
1.966991
0.031560
0.336964
61.407628
0.004514
233.920484
0.006514
51.083342
0.003524
11.358619
0.036437
0.080795
0.058228
23.674305
7.557034
3.882167
0.093728
1.335386
0.909959
2.537428
0.067127
0.932796
13.263081
0.149719
0.009697
10.698692
2.947018
86.451418
0.013642
4.611953
2.770450
30.428199
3.809632
85.446506
0.021278
1.773110
0.007960
0.067825
0.740263
0.313103
0.018024
0.345454
0.924789
0.115923
4.442639
0.005598
5.484319
0.072660
0.541765
0.145785
34.495333
0.278745
0.009898
0.803558
93.640086
7.309512
0.354449
3.804775
0.246508
0.012866
6.649080
246.729835
0.088000
5.587097
2.003313
79.199841
0.008490
0.064804
0.011614
0.006490
1.303817
62.078076
2.199640
2.285636
1.412631
0.484594
0.387503
61.436171
28.004753
0.206413
0.008959
3.535769
43.728389
1.068488
0.012454
2.120932
71.435669
0.124454
0.508051
0.185823
3.907678
0.010785
2.891475
0.196648
2.816814
7.345845
7.438166
12.871140
178.581489
0.368864
14.746094
0.070458
0.080311
0.579897
129.503133
18.019055
8.090091
0.208899
0.586000
0.381303
134.188855
0.003616
0.763563
0.045692
0.097211
0.528646
0.275519
524.854207
0.176831
291.466163
3.957808
1.383986
0.120155
32.571380
4.180627
61.550848
0.382451
0.027735
3.910208
27.140445
5.659565
0.004922
20.022771
2.488619
0.004735
0.023792
983.875582
3.401512
3.173905
3.103310
20.856102
35.964566
0.078520
0.007630
1.132674
13.343877
2.020833
178.850991
1.913161
0.027545
0.007077
3.434579
0.008253
0.052917
0.361649
4.425904
9.220881
0.007548
63.847956
2.659471
1.792752
1.235416
5.134964
0.049254
3.974168
3.503088
55.514827
1.198582
0.397685
0.195135
1.179350
64.921092
0.759836
2.765006
2.780134
0.422082
0.024209
12.462577
34.155246
56.266193
0.001246
0.529491
0.517340
9.094435
2.233103
0.164016
1.137894
0.549706
0.054517
0.183544
0.004336
2.772719
51.770523
0.348881
0.083573
2.538886
2.070311
0.004668
13.467800
0.070771
0.437836
0.585733
0.558795
2.226652
0.014480
0.162029
0.087795
0.017224
35.521486
0.023502
46.375758
0.056775
0.018034
26.091624
0.201731
3.157070
0.040428
2.213494
2.432923
0.060813
99.735940
36.902105
0.006491
12.301965
0.439194
2.661358
2.963254
37.749064
1.715045
2.119299
1.258509
0.535911
0.647559
0.052609
0.911001
1.679342
0.016094
1.921077
0.091306
22.023218
0.016219
0.004681
0.329737
4.021440
0.003672
0.009770
2.265385
0.019431
3.012488
87.033572
0.252628
7.261373
0.737547
181.922647
1.629654
0.092886
87.537669
1.032492
4.716893
0.072347
9.011559
0.005397
0.240323
0.018687
0.007088
0.751198
600.449683
2.208247
5.684933
0.381707
2.578112
0.001961
0.004844
0.283190
0.003594
3.984492
30.265069
6.635794
0.544602
4.756370
0.091976
14.479542
0.853538
3.190061
0.002046
12.558956
0.047408
0.011922
0.009015
77.376028
1007.797383
24.382592
0.368850
0.278030
0.142933
36.729929
0.052832
1.654103
1.793576
0.181072
0.529583
4.029857
0.880847
0.166598
5.594858
19.054562
0.007847
0.691120
39.200786
0.531962
16.102946
155.042489
41.523343
2.737654
349.486879
1.777800
2.672880
0.540842
421.646185
39.649171
0.006203
1.895642
16.527958
25.333826
0.714282
0.065821
26.299901
0.930837
27.157311
4.309210
4.327735
3.921506
0.816683
2.714465
8.124112
0.553259
11.065682
0.916218
0.021399
0.011025
10.969189
246.828998
0.019874
0.877644
87.232198
0.848187
6.294761
0.116974
14.800890
0.112457
0.004775
0.450121
1.226969
0.283213
21.458550
41.285641
2.224841
391.598680
0.527949
0.052085
0.745636
11.789179
0.889077
15.937218
1.644230
0.917481
0.706031
0.006741
0.007010
4.206762
0.014519
0.019527
0.021891
173.904542
0.148574
1.526481
8.626324
0.013830
8.445840
0.265611
0.110748
117.734156
8.718771
4.029614
0.597908
1.406497
0.721821
13.150701
0.791337
2.742590
0.162210
447.647125
2.971324
2.683782
0.579688
2.992934
0.014003
21.090693
0.009127
0.039292
1.010929
42.414486
0.868899
0.058449
0.031964
0.013625
0.001874
1.055909
0.075837
2.163200
