IMPALA
0.185637
0.092500
31.454458
5.975798
12.122373
41.375150
7.919363
0.302616
48.133692
121.726956
2.791959
5.161465
21.691921
56.914236
21.024213
332.798218
87.206516
10.653368
19.261285
0.104513
656.063981
152.770300
0.977554
98.824491
0.000289
66.932303
70.319815
0.670735
0.361224
0.054194
1.468113
87.577755
314.168148
0.013368
460.121748
2.740289
0.029692
0.021157
79.678067
0.749965
21.920602
0.006505
99.795324
5.100622
0.443243
242.147677
0.092639
0.012627
1.834803
0.030741
15.648148
0.620730
117.063600
0.000255
0.488495
0.003912
301.102118
0.005107
1.044711
0.008137
70.327234
0.469097
151.780255
531.700278
33.990787
11.748024
27.204595
69.214618
0.917546
0.065289
370.837176
194.499861
0.001759
14.823894
0.000139
0.032141
150.810544
131.929745
11.999425
186.847935
210.051354
0.544850
217.179005
0.015532
1.704271
127.315023
624.480903
3.903241
24.145093
0.344271
470.083693
0.080718
76.855521
27.271516
313.109375
1.107541
1.586840
0.095139
248.811447
2.859005
723.877859
3.935127
7.115741
237.949907
540.898310
6.881785
1.078378
10.167280
63.349641
156.072789
42.302604
0.189877
0.167118
364.397396
86.300197
467.872674
0.199329
120.011470
903.945810
67.557986
12.683484
87.781806
0.022836
0.007239
101.121641
7.759549
252.934618
74.752049
0.993889
60.055324
2.337130
1.002755
37.736725
203.703912
21.040625
1.789190
0.142708
0.008507
0.003958
8.877576
4.907565
0.025881
0.149815
0.080995
0.000104
158.379907
104.950903
88.867153
32.858970
1.871366
6.558113
5.828090
0.082245
9.650347
164.157249
0.037056
139.212639
0.032002
1.195496
2.827963
13.065012
0.289560
83.858605
374.785799
20.836974
355.654931
0.145607
541.521331
50.173241
0.311223
721.968021
0.014134
27.954340
15.215625
722.028026
0.225486
17.880498
0.260016
0.113171
84.513981
1.054792
70.297593
0.016019
0.132118
40.066134
0.071722
117.844606
0.111852
472.831305
0.069282
163.369016
48.311458
3.006574
184.076253
136.662442
13.171030
71.396597
34.415405
3.047083
4.514352
55.919398
0.350217
166.117650
1.002982
184.129844
0.000139
2.948935
2.508021
1.037083
5.985027
7.255058
0.024021
0.959560
20.952148
115.337222
17.855810
7.131299
89.804572
0.005301
0.000313
15.242731
600.102858
310.580465
6.980394
0.773592
0.037269
0.026296
24.820741
6.000275
49.968984
0.063137
0.138793
8.103915
0.020941
3.167503
4.053418
104.910903
225.011708
735.253738
81.681958
0.283535
0.019646
73.969159
266.755130
24.919653
0.076762
3.679618
410.711736
307.805613
427.052998
18.198912
134.794236
6.985009
907.546620
215.027049
0.002775
555.874938
653.026169
0.907732
6.845287
393.097720
26.358646
0.293183
508.536812
1152.886528
0.025556
0.651613
14.918032
55.176285
2.036055
0.608996
7.975298
1045.016794
43.676609
33.699789
0.022394
4.642576
0.165382
663.847338
858.050914
20.144861
0.797708
0.000637
0.031309
0.284664
0.002894
73.662847
88.925822
1.486172
60.626285
7.492060
69.914032
17.542396
556.818391
0.199153
15.452604
165.840475
4.207130
305.981250
0.009051
47.057222
266.021574
0.016227
0.119120
0.085730
2.738990
15.939664
0.020421
26.599792
3.888854
0.023548
761.056690
623.015637
123.893891
4.183021
0.401026
48.212025
250.697662
20.170394
42.016204
14.457569
1.105757
425.094641
1.115787
0.001141
118.885255
0.376192
75.695706
0.017365
96.152548
0.000243
20.082442
5.966370
69.712558
193.103032
367.292298
0.180718
0.042187
265.021377
328.911956
267.823512
2.799053
0.028200
0.576123
0.117944
588.224664
231.800579
0.048843
50.016690
79.580035
0.675394
19.755972
290.968588
945.284294
0.132454
0.224421
21.847836
26.007222
0.475298
39.847176
84.912839
52.534393
0.055637
2.910787
0.149769
0.850625
117.045208
0.002143
0.786308
517.975718
1209.868993
0.031863
52.911179
825.571204
890.503937
544.214931
0.003674
0.947722
894.052465
0.197500
0.177824
0.000868
7.998114
294.878866
0.163650
150.975706
15.720058
0.030000
6.241852
0.028009
42.790938
174.991065
0.043171
91.459527
0.022440
0.003694
23.952736
0.240509
0.745218
22.727442
7.912895
2.098171
278.864236
356.910532
21.998194
0.116142
0.249920
650.459531
190.051065
0.150856
34.698773
0.062153
0.013137
154.877720
169.823067
40.876081
241.326076
0.083935
0.045972
2.913196
37.197176
663.971042
0.062153
3.974683
788.031759
0.066539
0.071664
0.743678
196.216856
144.781169
922.144688
64.925394
160.113901
69.850253
685.037488
10.174711
542.839282
0.012270
40.057118
0.312386
194.955764
1137.507616
0.212948
1.134473
0.003438
559.216331
22.343491
26.641238
0.016664
18.150752
0.198317
126.824988
1.011007
26.033322
76.956493
0.065949
2.858823
0.011303
0.191433
8.929651
214.002951
0.164141
43.194557
2.890185
75.877488
0.001898
12.451065
14.112442
0.118160
77.920648
34.621204
116.207546
273.024284
0.069618
1.978947
12.032941
2.984005
0.093565
9.140498
294.886042
60.762373
1.809803
17.923461
0.729514
49.731655
0.132917
38.358932
4.662269
0.119123
0.296809
120.341759
0.100093
0.026227
23.847437
0.037778
0.792350
24.814239
17.544560
5.995984
1.716644
68.842662
182.781366
0.010914
102.060648
361.223071
0.001701
529.976933
0.046969
1.013984
9.655000
598.992234
4.234954
3.839225
229.712567
4.164039
3.800752
3.945764
41.912739
739.807917
6.128831
0.100000
22.072627
1.110683
70.298715
1023.128148
2.462164
409.948958
0.038705
0.010012
0.072827
0.013380
390.870590
1.686655
10.430926
0.811894
1051.894636
2.126493
0.027928
0.004641
66.963762
0.945799
0.145244
5.849014
1.998368
6.988970
146.344329
853.078750
0.001354
0.405347
118.144375
0.821965
4.441944
315.216447
55.834062
1.186238
0.056065
0.007395
838.230861
1.054391
15.025891
62.178356
0.078681
0.004410
29.382280
0.002072
1117.078370
25.251803
155.774963
0.252795
93.918171
578.723623
205.830479
8.888817
187.899907
0.935835
833.866412
0.002789
14.478431
0.004363
91.033866
0.974051
25.106782
2.578414
0.001123
746.912500
49.820625
1.084606
581.530231
126.121255
0.000127
397.899511
0.084120
0.107500
77.110139
36.729919
86.922449
3.345694
4.977280
0.009687
186.905243
335.893449
0.029086
0.752141
82.963299
498.036898
0.099963
42.070822
72.136238
0.003414
0.384201
0.048519
10.928623
0.942188
451.603508
24.989236
0.043229
168.820225
12.091777
57.064931
47.065787
0.006655
393.189225
2.854770
169.896030
7.977712
117.674873
34.803877
23.142280
861.130755
109.323341
24.045937
284.981840
2.991049
2.309245
50.081771
0.140167
101.776979
154.114167
40.461800
211.871875
21.830602
0.000058
0.069920
101.541667
294.136866
0.002431
99.235799
362.162396
0.053484
16.094444
57.095347
167.057384
167.741343
11.542685
0.000220
1.320157
0.124491
159.124722
283.811806
0.094178
15.029700
0.015046
9.948437
21.618750
3.794363
404.117720
20.005865
0.043519
69.963090
73.393986
0.572766
0.226092
4.831725
0.109149
0.000521
0.205995
84.111157
634.210683
633.507604
2.582102
1.799722
449.151933
1.056847
251.984201
15.088252
70.147763
1160.970035
66.153079
34.808727
622.842083
13.091806
2.922083
36.376447
174.332037
218.342021
19.811410
343.886840
11.508036
1.006770
0.586234
0.037535
1020.795042
22.693947
0.716285
0.762274
0.018707
0.000208
47.486586
0.479699
18.901424
714.849513
22.135306
29.853287
38.189560
4.695775
110.004418
265.757801
46.882593
28.884988
0.380616
0.001759
13.237134
16.397731
14.932130
20.585729
98.667827
0.923831
2.577465
0.113912
699.797164
0.041718
13.828449
6.846422
27.689850
0.055903
0.865637
198.051007
0.830278
22.327049
3.001353
116.206748
7.055301
217.146528
0.006167
10.918121
2.030394
0.021650
0.000150
0.549360
0.005341
119.590359
1057.119086
3.326637
107.852164
14.226854
0.086389
71.809713
94.854583
337.926019
3.893958
81.921030
56.096169
163.785742
10.709699
9.549387
1.384919
0.523970
7.844748
61.143692
0.171794
28.121968
0.001204
0.533382
115.055926
5.131400
0.518224
2.406218
7.624190
461.990516
0.124387
1.126389
25.975544
76.374398
154.434201
237.604988
39.142303
0.970327
151.086933
7.697662
75.031771
138.940220
33.091563
68.945671
0.001713
929.071530
26.849109
5.678704
33.657201
62.419780
0.000324
1.983148
0.171447
4.311397
626.838148
4.164259
9.543623
91.136620
169.561551
38.385718
1.657138
2.211042
41.933600
2.991389
0.039337
118.486366
0.059914
78.865718
572.067164
0.982429
0.101134
0.020868
4.735447
7.888322
0.014875
0.429745
11.018819
0.008937
540.912257
0.020669
444.091403
47.819190
186.792569
0.958772
3.654630
0.272778
0.208380
0.523951
6.733845
30.460856
93.700891
0.060654
712.924745
2.827454
1.154410
0.314185
0.111377
39.910705
13.233056
1000.760532
6.042523
117.930949
0.077546
0.009016
40.246504
29.049167
196.773356
34.917350
5.860949
637.020775
14.686655
0.017940
1.793516
27.995671
0.010298
281.882648
7.197155
528.764178
382.843657
4.905097
46.656463
17.767627
53.098403
124.657581
180.710903
320.962766
71.592095
90.941065
12.003634
0.105914
330.844549
2.951262
319.030440
32.044161
1.028816
0.267444
0.097343
0.007478
288.118819
2.791215
110.684942
23.938834
319.912465
259.996551
70.066619
34.197361
95.826215
0.011939
26.060483
0.006339
223.211192
8.550983
20.664549
178.802269
0.056938
265.113160
16.903333
194.499282
123.557851
0.157882
149.875793
0.937292
30.849132
5.477847
0.097211
126.019795
0.056657
181.810429
0.130985
7.008380
694.991728
369.667060
1.213634
1.572965
0.005081
5.793682
2.971474
805.119515
3.427992
897.669764
2.720370
525.078391
0.086241
0.034462
0.251741
0.006701
0.008420
0.268796
0.867326
3.005428
21.152975
0.197454
0.534225
4.504866
0.001285
0.766667
883.327647
23.028507
0.004340
24.920659
15.029294
780.165070
228.277025
1006.567153
31.051117
146.073993
0.431053
0.012007
0.908895
21.570914
0.064769
12.192928
176.814363
467.052326
0.004167
0.995787
0.673143
31.079977
11.845197
13.906181
2.717882
0.585116
185.775116
25.862141
201.529259
7.024051
5.259998
140.044028
21.852419
9.998229
519.885856
48.755359
1.034615
179.129502
607.115347
9.915787
0.105799
244.513495
0.774826
19.125220
59.535042
692.831343
3.668970
0.071956
0.032257
8.007662
68.088345
0.001551
132.030556
1.026609
0.905814
23.749353
750.047209
0.791278
652.228194
353.807454
164.987481
1.274931
22.377569
25.139659
0.234977
0.021974
8.631741
0.019900
48.338843
78.815116
0.435972
8.991580
0.030236
0.016817
91.610174
798.837002
0.822951
3.277593
3.980718
24.845081
40.234016
0.087130
0.023229
0.087697
2.785888
4.964094
32.609907
118.139572
299.010995
4.216756
0.005799
256.018120
5.717661
372.079097
18.922847
79.805083
0.374444
0.263021
25.082000
307.814709
26.322384
10.675185
541.527998
77.152894
133.885176
174.986632
43.005012
0.183530
627.207569
351.291690
1.867251
4.311389
239.013210
20.150891
64.788403
185.956609
2114.123953
314.254201
1.015475
0.185671
3.169167
91.463079
0.101435
0.128946
279.869769
0.057824
0.001759
250.063080
19.372963
8.390208
74.832199
0.009028
28.353808
341.969109
516.968495
0.048495
0.007697
61.040891
553.794803
1.117234
0.197002
55.979167
0.692714
109.252789
3.306979
55.969630
105.198819
1209.914514
372.504074
0.170226
7.939109
27.891424
5.872555
0.003743
160.079815
0.005324
350.902766
8.158527
3.770787
41.732373
89.121458
0.983836
0.829097
0.007477
1.098449
540.585116
0.094965
0.005025
34.796818
7.661516
0.210289
0.004435
0.018634
5.029184
278.804398
18.958472
0.294178
1.074792
2.986770
295.894023
669.746053
62.078491
12.432480
0.774236
0.018437
167.968484
0.010185
13.747199
0.259931
798.175440
44.717558
53.139178
3.762684
0.010196
148.399051
2.841184
42.886921
342.216053
0.648032
155.344259
0.141415
444.963611
491.346505
9.894393
33.365880
4.837554
0.029120
98.576710
108.501794
22.894546
17.083773
428.018345
1.469966
0.098556
10.979711
257.239861
0.742995
163.808148
35.046736
7.879097
0.473137
25.956713
23.978306
273.016329
663.233738
294.043345
0.000613
220.089724
532.940478
63.891771
0.062709
5.821632
0.000501
179.678414
0.001910
1.801007
0.001991
934.059096
101.968862
35.236654
112.363495
452.133368
134.082141
0.753808
1.390544
6.953985
0.864799
0.006447
0.814398
277.807454
0.405162
11.923391
49.688900
0.115428
0.859062
5.917009
310.561126
171.849676
41.438958
19.982757
2.007787
132.120995
356.057072
75.888507
581.947379
13.230799
2.820003
921.036296
19.919340
10.871331
0.831672
0.003391
0.210498
0.256725
