HADOOP
56.280560
6.512106
46.006463
5.102310
0.751547
13.814961
41.055378
0.983795
0.023477
5.013909
0.328614
2.026595
0.963866
1.281114
10.272095
13.136429
0.023299
28.110030
1.964815
0.673074
0.413940
201.017253
18.819864
78.126257
2.040019
16.018832
31.829548
0.081422
0.812217
0.754061
1.272210
1.865070
6.777637
0.313982
0.024937
0.003798
96.955257
98.033150
15.112084
968.796737
0.033646
19.125045
0.341576
2.545188
0.022497
0.086916
2.088918
126.730433
0.140212
1297.714858
0.549710
26.684558
1.109416
0.009019
1.930411
27.137146
0.135700
15.013797
6.884135
0.610913
0.178668
75.244469
2.664077
46.987512
557.346359
0.211674
317.004923
0.012811
0.711649
0.006410
6.909463
42.041011
3.083698
3.005822
14.239871
0.026505
72.113466
214.596639
1.177214
3.247882
0.007430
0.004681
64.928497
1.165914
0.834122
111.120871
28.036410
0.091907
4.745781
0.627165
0.367989
1.150448
18.838958
0.192567
0.829865
0.029060
5.038975
0.001060
53.444792
3.278365
0.922118
49.086687
31.467039
0.012496
0.058020
6.160444
15.818480
9.761095
0.921845
14.156388
2.711055
1.047607
2163.180444
12.114527
158.580483
0.991853
0.803211
68.661972
4.244732
0.009325
4.664304
3.805180
14.610707
0.016550
0.205681
1.331013
193.021810
297.841581
0.212343
0.092614
63.920852
445.300053
7.018667
0.953936
0.005693
0.303099
12.739438
2.889984
0.023501
2.790791
0.551113
10.002075
2.867456
6.107037
0.390310
0.074185
0.006598
56.369541
158.803805
0.551400
186.719354
0.199025
0.715492
239.425018
0.116212
0.637247
4.969987
44.770213
1.763838
5.261571
1.413764
139.839027
544.449409
139.060523
0.094615
0.003587
0.740838
5.733155
62.784107
0.009422
1.317474
0.005853
12.206528
2.547110
6.395570
212.203790
0.003702
0.774409
0.072305
7.969998
88.837252
3.137326
3.003861
0.121939
159.777576
0.631497
0.011084
1.060772
0.026095
0.019138
0.540974
0.011019
0.746191
3.332231
9.114189
17.273408
0.824138
0.014737
57.209774
62.019598
5.970804
1.993508
3.151842
0.068831
0.962443
0.168535
0.237049
2.031015
76.936774
0.255643
23.764705
17.907707
4.742606
0.251520
195.990798
227.785457
0.845819
0.108849
39.145975
0.817560
0.340790
6.025930
0.007309
3.355812
7.376897
0.702740
35.072344
104.803275
10.751975
87.397914
2.893076
0.043806
3.010537
1256.250121
55.910842
0.006754
0.715702
28.459188
3.623399
2.047024
1607.380922
0.067280
256.120241
0.009981
31.424065
142.976907
0.003696
0.383468
0.888489
9.896451
3.541406
1.825358
3.818347
324.889608
0.011130
14.929474
0.869801
816.247909
5.723963
1.937427
4.887162
0.323537
86.630954
172.447082
0.195829
181.930195
0.171383
9.736921
0.010085
0.908910
2.051867
1214.047619
1.590914
0.057946
0.029224
0.121860
371.473775
27.849092
773.178219
35.195775
0.469909
1.280522
3.136697
0.919330
15.038898
189.045990
0.048995
0.241706
129.832671
127.567708
9.914383
0.441810
87.411239
2.035312
0.864157
0.108948
573.607230
111.129759
0.011323
2094.377784
0.045707
0.003728
2.287552
77.444290
15.285552
79.157977
0.807436
0.085221
0.320499
2.687089
77.845658
9.955975
0.895623
21.386485
9.986658
0.146465
0.006333
5.039310
9.008160
20.712353
3.782333
451.949291
1200.738771
0.124188
2.963360
162.798278
13.851931
15.245206
184.074250
18.785332
1321.985718
257.679308
0.005593
0.939292
59.233431
72.087735
2.917412
316.001307
10.429821
3.522766
33.856207
13.190489
0.610374
0.014448
14.113122
1.585400
231.762726
0.043143
59.828631
5.328296
0.591205
2.975066
3.901428
0.009202
7.170964
64.043917
96.685218
42.984723
82.947367
2.472291
1.208963
1.837326
0.009104
4.071029
0.530519
8.995780
1.286778
17.706152
13.358956
0.004310
0.626081
0.923063
5.374681
0.832583
13.950914
0.017730
53.888881
0.739442
0.198407
1.967929
0.149080
24.831478
9.921325
6.262170
0.171312
2.897041
1.128803
6.237162
3.605468
20.923777
0.867226
1.296138
0.039086
1.984172
2.912617
7.346774
26.320973
0.038717
3.421398
0.293851
10.487005
0.007960
55.849015
2.916839
878.158781
47.874365
3.802382
94.765174
6.006518
1.142811
1.619952
0.082777
2.856018
14.043451
1.064116
0.037275
0.012097
0.653232
5.975967
0.017977
0.769433
0.196935
0.006227
0.823488
172.004275
0.015011
0.162211
0.048212
0.068547
0.411198
20.752332
11.081365
51.147786
0.010358
0.010688
0.074964
575.611292
2.705948
2.892026
0.802787
4.812871
367.356262
0.031648
0.002369
21.655637
0.699953
26.593800
0.037957
19.132480
6.275019
0.862635
7.765580
169.285740
0.918876
0.937855
10.692624
0.004513
1.754836
259.017433
0.005252
1.164834
347.094363
2.892716
7.000877
79.067285
1.169132
1.114683
1.486490
0.149433
0.005636
3.016664
0.343317
0.013335
1.805789
0.079282
0.067618
9.810159
0.036311
0.879748
319.021236
78.829687
9.942100
99.408038
4.344124
1.411587
18.030192
1.807272
8.180052
1.935443
6.255041
0.414150
0.096207
1.506145
0.002551
20.863806
0.295441
0.360474
168.441815
0.022078
0.230088
4.717727
0.236079
0.222881
2.100373
49.797379
0.005512
0.406539
168.147693
2.167667
3.731320
0.168272
5.805276
0.030831
88.063155
15.183255
4.808656
8.645074
0.228757
5.337012
110.283321
0.007732
80.059056
22.787389
0.065786
319.016287
0.866787
0.636994
6.023308
6.422014
6.246654
14.216826
0.214209
0.001675
442.034261
6.066933
102.844918
0.092855
29.890404
0.174461
0.025666
1533.988842
59.841450
244.439089
3.269755
0.005116
0.051042
0.091211
0.004394
623.150177
83.921043
75.931057
53.478231
20.993120
61.204291
0.009554
0.025813
0.019490
1.005240
116.167127
72.293309
0.086305
0.913071
0.238785
0.012395
6.385319
130.100851
262.263242
0.005366
14.213464
0.011108
0.021373
0.023005
429.416998
0.651647
0.716761
413.891898
0.005486
8.022194
13.120370
1.529198
0.241770
0.875031
42.126663
0.358468
0.188086
5.056339
0.181676
0.051770
59.913262
2.903099
223.623833
0.002472
0.693462
21.040590
5.001057
0.030870
0.166881
209.778761
13.934818
0.012783
0.520224
0.462927
31.008553
23.971289
0.233760
0.034203
26.946272
0.107365
58.856381
1289.112098
2.224573
464.315794
56.906005
2.696431
207.203437
55.057896
38.458776
24.332364
0.715067
49.166125
0.004348
417.568978
13.938288
55.166799
0.198642
0.017091
7.710189
0.006156
228.974441
52.080632
319.886789
19.479711
0.017594
248.933765
479.804801
4.289899
0.019291
0.982507
1.874602
49.458044
14.022904
0.002504
1.115366
0.000554
34.764973
26.967040
429.681086
0.148049
11.289265
705.949188
0.730386
94.934605
1.783815
0.065833
76.717170
295.308894
45.063689
4.984905
23.170083
33.774257
5.960730
1.970796
0.007371
22.909204
62.210160
0.018569
9.917715
0.150822
39.278776
4.670558
0.662477
3.008948
0.017297
1.595189
39.925878
0.144028
0.253060
1.397983
5.307993
110.675134
0.694797
973.049299
21.786328
0.146913
18.041682
762.647156
1.198637
144.279670
0.662594
93.314476
167.701297
11.319640
2.706414
4.201279
186.967018
0.006398
138.786310
11.269283
0.141470
0.235063
20.492832
37.199857
36.213354
4.966733
35.959978
0.022785
1302.216911
158.189394
0.098712
2.539728
0.963235
0.757999
0.004921
7.667127
0.009930
1195.152520
104.322304
69.832997
0.083124
0.003173
1.699137
36.624095
7.565492
1.002944
67.070924
0.834233
2.716848
6.564274
0.003256
0.121049
42.105969
1.464051
7.233106
1168.275483
4.918807
7.518923
13.366501
189.692115
0.047649
51.166465
27.847948
37.960068
94.293220
1120.028090
0.005746
319.929288
0.699536
0.979556
945.578534
0.079208
47.189774
0.048464
8.814294
1.865489
5.470740
7.853729
0.630277
3.912562
0.268067
0.140455
134.000252
7.360775
1.645247
1.678513
1.304937
4.853218
12.933945
0.011724
0.347822
5.544438
81.327710
0.483369
23.036856
3.760520
948.348243
78.878534
0.002653
62.986621
0.033959
0.025224
0.242518
0.037527
254.019101
0.094719
12.962005
1.499817
63.015423
40.879565
0.020868
21.361715
28.346082
8.970047
7.353299
50.308397
0.043046
0.916358
3.943588
3.599314
11.241273
2.258170
0.005786
0.013275
14.052408
0.056943
4.702766
2.100263
45.741849
0.005430
304.905823
26.011319
2.990280
1.325389
1267.488013
2.676298
14.224452
5.050484
0.112794
2.784174
7.868714
22.857630
45.667759
315.896226
49.117671
0.927058
48.015774
0.025640
401.998398
2.439608
0.014983
32.101916
15.802597
3.932881
9.094841
1.835184
40.735067
133.350472
0.030864
98.640805
582.162107
133.283694
0.270974
0.940769
0.003184
0.010016
14.123532
227.560514
0.272412
46.226150
0.106787
0.025576
1099.190245
15.951192
6.989835
0.947913
1104.400227
0.099137
0.068613
67.224636
28.712396
43.751263
0.828446
0.085035
55.039858
10.857087
0.240549
0.618558
0.003573
13.314001
34.004683
0.003626
1.754172
0.116798
27.111621
3.122326
13.911649
4.995520
14.037731
0.202931
11.951762
165.252498
162.402277
876.142524
0.968510
47.882872
2.783859
1.850692
133.208384
1.525275
214.830984
564.022936
0.434042
0.007354
258.714838
0.005837
7.084590
100.146004
1.073902
294.499393
0.021712
7.161298
49.170383
15.183005
1.071508
246.602552
5.409603
11.519838
265.837906
3.874140
0.121945
402.978717
0.040425
3.941795
64.241899
0.015957
0.349689
3.776813
0.001611
1.006030
13.907754
24.136057
48.843376
0.004538
0.148147
14.904603
220.117617
46.224196
12.378059
141.007147
2.206430
0.984281
31.136269
0.298310
3.811560
13.472694
0.004113
326.525355
73.069947
218.962735
0.998708
0.004568
267.955142
70.393040
0.006793
0.485785
24.599898
13.933409
39.977269
7.355845
4.652120
2.945917
0.014770
14.829864
41.716792
482.608392
8.057021
1.609201
0.119707
93.972027
0.344207
0.001768
0.013195
1.371888
37.966180
15.472192
0.004677
248.933157
0.005944
1.678050
21.009362
98.278512
8.405272
421.172538
318.050340
1.866532
0.988390
0.018599
0.005339
1.396795
42.355021
49.190671
0.008729
0.028206
94.353353
0.003886
0.787031
0.097095
2.062921
47.095187
257.962373
1.832826
0.222394
21.043989
161.785075
0.014573
4.498718
0.011194
223.948519
379.038542
0.213343
0.004366
18.084670
0.031898
0.368441
3.097912
0.017685
17.161945
0.605341
0.208050
0.260320
3.766826
25.125534
0.359142
23.961587
11.774933
0.106404
0.033159
12.849540
12.623363
2.807287
0.598454
0.015312
0.037514
0.156044
2.957397
28.661763
4.218043
17.654831
8.877277
0.271735
0.180771
5.051671
6.035029
0.903913
0.040956
106.027561
38.958960
0.236992
1.579283
0.997485
1.257419
0.416442
0.746834
18.839296
1.280695
20.021199
0.190213
254.417833
25.595649
134.602081
11.272173
0.197757
1.304435
23.301978
0.701356
1.002529
2.880537
8.087540
23.482137
323.280294
0.046641
14.217728
27.165764
28.209887
152.279289
380.836375
2.850168
1320.664606
73.255629
0.009722
0.097887
4.639172
0.951588
3.799299
0.021522
84.613104
0.447891
0.853022
0.071324
5.797963
0.006057
20.601887
17.976283
234.941768
1.965872
2.389525
135.411709
25.968351
13.989604
19.179941
5.999056
11.465522
0.814397
0.007909
144.951586
221.670082
147.676003
0.008879
0.101737
0.241867
466.060241
16.675102
68.433645
342.035910
1.706747
30.066043
0.010263
0.995014
10.186779
0.088447
427.359990
5.974312
139.613200
67.112378
1027.864874
47.563072
0.017442
407.829131
3.954871
98.136830
16.831279
1.567196
0.006066
0.005524
4.031755
87.379363
0.083411
33.035483
38.728190
6.371228
0.088908
0.162561
37.089752
55.363897
37.168028
0.010458
0.756740
0.325998
195.048727
0.735086
2.642266
0.903849
0.017990
1.943389
22.120777
680.389928
0.005630
5.054744
0.372738
1507.323741
12.941647
0.059170
8.269203
49.270751
0.165206
39.104033
28.311684
0.197593
1.263328
18.998735
0.170292
5.920878
319.570698
209.270307
0.013571
0.758922
128.093379
87.876778
138.672206
0.036675
0.020894
11.980902
57.654066
0.010783
0.426595
1.453856
361.787212
315.944090
1.126483
5.254808
0.491089
0.025489
1.328415
0.023535
5.190448
45.069416
98.023396
182.579956
84.001456
1.170175
28.023779
1.076239
0.922153
1.310859
32.414657
0.142413
34.906917
3.467151
108.855318
390.928595
264.684799
0.088320
0.013482
5.763205
5.770979
293.625361
220.278581
0.005926
0.007554
0.235192
13.978711
1.072698
0.068509
0.003813
32.925304
81.034040
7.849786
34.446699
7.154070
48.959476
1.482394
69.875197
0.083007
1693.037224
0.078360
26.255834
0.152101
0.725019
14.759344
1539.321231
5.909154
0.250582
14.651392
804.606427
0.115494
5.634681
32.695049
0.831932
0.010433
0.472858
0.212841
104.407346
6.872778
5.919862
2.206005
378.396962
20.009237
2.898292
1.706720
0.012098
597.179861
468.367455
22.865309
0.166643
7.340157
0.023372
2.902513
2.421238
0.877787
516.457531
4.054062
33.375593
1.339469
152.478945
13.051178
0.291592
14.603496
0.055787
70.668196
15.852085
25.617486
585.186672
1.078890
0.310029
0.209327
0.015830
0.847711
7.977516
0.005719
0.005685
8.470431
1.273169
6.081290
6.089828
110.491113
0.047034
18.217384
2.292804
6.906033
31.762121
8.962077
0.048217
27.053658
13.013554
4.860765
8.005211
48.922529
0.346097
0.116720
0.007871
29.727684
281.073714
0.010364
2.949019
0.007929
0.012868
92.152532
14.613934
0.021088
10.707900
268.798892
4.900089
12.551331
0.122342
0.013632
0.942701
66.792079
0.065000
0.697809
4.561650
1.153020
55.187026
7.798687
335.857291
35.962207
1.844744
0.663452
0.024381
0.048592
0.014962
327.629684
0.003975
0.024512
0.017714
38.021868
0.118877
86.267737
59.617908
43.781241
139.309683
2.820897
9.001655
0.196112
518.368906
199.646921
0.159591
52.699504
12.819049
48.006530
0.983008
5.164262
171.645000
0.971795
0.828366
0.004354
104.332334
547.296824
5.378369
0.263547
27.155873
0.006322
2.160260
25.324563
38.281314
0.027621
1.319757
132.408238
33.089591
25.535926
18.610376
0.102824
154.033457
0.024006
4.827414
0.080849
0.004246
2.822170
0.016961
0.102413
1.568694
41.105655
11.778783
33.479950
5.557513
0.003241
161.037839
0.101062
7.917403
2098.723974
34.677811
0.210642
60.953483
0.547298
15.165909
734.655591
0.083366
1.074965
155.430334
2.894596
4.609155
0.005631
810.056375
165.181243
5.915503
99.061285
0.770929
0.052819
0.387837
0.968672
1798.137975
5.946249
0.711488
0.800592
0.084269
125.027995
19.216933
0.027871
0.047113
0.158038
4.527112
266.864352
0.012934
6.792421
0.219866
2.028601
0.012142
81.907939
0.023707
90.241598
7.008742
3.420372
1.960743
0.006406
0.944676
1.057671
8.224446
0.005200
13.258209
0.308046
1268.669904
0.068205
38.708137
26.975962
23.087225
3.082788
555.166435
0.007003
12.411800
3.853221
0.044524
0.005074
3.202172
0.063433
1.764317
23.689052
7.987287
0.125352
0.407066
0.150937
24.824954
3.685618
0.348747
20.871197
5.309646
1.597667
2.722467
0.777149
66.308477
0.001694
1.769954
1.005152
0.038181
1.571003
0.013341
0.054754
0.174723
18.229173
0.465094
0.093693
55.031467
1.244611
0.123466
17.575854
13.712108
0.429717
0.004507
0.021281
21.879222
61.093697
3.284470
0.028655
68.795530
2.103051
4.149451
1333.692240
2.267124
0.025182
25.297691
1.363757
70.672342
0.441481
0.493318
0.958983
0.002582
615.762676
312.983962
85.995126
0.329413
0.035269
0.979137
7.963970
1.536313
4.351096
0.307345
29.272252
5.041665
0.021290
97.858376
0.004561
4.049204
0.302661
108.010640
304.459493
157.988664
0.163793
0.031639
3.871635
7.015643
2.034842
0.785184
6.946309
0.395979
0.568036
0.013327
208.777048
0.128311
26.597556
2.609110
76.105082
14.830153
2.628587
0.004963
0.023257
0.664164
0.057031
0.003607
0.000589
21.338296
59.054799
0.688799
50.628598
28.274624
1.433585
0.001673
394.908144
4.543962
0.926628
99.296339
9.141659
3.286920
18.991192
0.031659
0.004693
0.345837
98.665773
0.056314
0.028411
465.140703
450.429862
419.738924
0.009770
34.226931
0.338128
8.621107
0.198416
2.903051
0.501265
0.199278
3.946900
16.554476
30.032450
0.006091
0.119842
0.227672
1.266939
35.850226
377.258987
0.000947
19.818760
0.092131
0.265265
65.955750
36.055279
210.763552
0.010645
0.009928
159.232618
101.219730
0.952932
0.000943
0.001494
147.019584
4.895721
0.072704
3.844048
342.485955
0.009850
0.022858
90.171472
429.235459
2.031397
148.040226
0.816924
0.004225
868.553013
24.571815
6.878447
4.989374
1055.995629
258.641620
0.422640
14.714055
0.454540
21.910322
1.877687
6.190015
15.346556
0.436829
0.003803
0.643486
0.086103
38.894160
1.795952
0.166401
132.778103
353.782520
0.007392
1.375721
5.236314
0.810310
15.359143
16.960846
81.524400
0.004535
12.718034
0.001818
55.344161
370.779431
601.929448
10.867149
370.831737
0.466341
2.027306
0.094211
26.678545
33.513242
0.031512
4.233909
1.058499
0.086954
45.983767
0.000827
0.008852
1.981389
0.045118
0.941947
0.254961
0.186231
3.086080
0.501378
0.030177
1.083662
29.327669
0.301441
21.803098
0.026761
3.620413
508.977829
0.009953
6.001755
0.021287
0.538833
1.032070
3.993202
0.042253
516.919827
57.059493
0.157671
6.677881
6.690276
0.035613
70.249647
3.400807
103.787195
258.176197
1.320902
0.081261
40.927849
0.011087
32.972672
0.006513
3.582232
0.056338
434.524089
0.073124
0.009689
0.219719
7.774329
0.000823
11.865675
1.955163
0.061878
0.462242
0.489972
0.869467
576.632900
0.589782
1.625935
0.405701
0.147346
1.063726
0.019920
0.007989
128.738143
0.411654
18.913001
0.003772
0.122575
0.020668
0.098290
8.586575
0.007908
0.069163
0.024629
0.016508
4.293415
178.750913
3.919612
38.705419
0.079515
0.006351
0.401463
0.074247
0.003791
0.021505
21.833943
420.977945
2.610749
0.031069
748.310020
5.478808
0.004863
0.869648
32.999551
10.178667
0.783686
0.068454
7.751022
0.048273
0.170481
66.598879
258.862752
0.010996
0.047867
13.967433
22.911122
21.962454
1.026352
17.676084
0.005290
1.957408
0.270044
0.007646
1.182945
0.002290
1.943297
34.452302
0.876815
328.904231
0.014095
0.103653
0.673925
43.599877
0.023461
22.637222
20.803677
5.660117
20.260421
1.685357
5.417082
0.002169
0.075469
186.698292
0.272266
10.071789
4.765907
2.018503
0.823345
0.022464
18.915194
3.565197
0.966582
0.231648
0.849678
5.038695
4.542656
16.971328
0.260533
8.506140
2.385250
0.004510
3.817921
0.018729
94.318903
0.081970
0.157205
366.239279
57.861405
0.011964
4.425262
19.684248
135.009653
0.003147
1.576246
1100.804645
2.762194
0.040660
7.187935
0.001124
2.240876
0.316606
0.022702
4.838213
0.016516
151.886753
0.023213
5.760192
15.168628
0.005412
2.027448
1.058385
14.978175
14.243984
57.145194
97.214413
11.952364
0.190163
6.139558
3.199178
6.212757
5.961838
0.826385
0.019679
46.553828
1.785907
0.137187
5.120575
0.004051
124.731055
62.396675
0.451803
2.813618
110.128533
7.194785
0.014968
6.570716
10.960349
12.008646
0.004174
0.842535
0.041588
784.279206
453.226027
2.934990
10.048218
178.198468
29.859537
717.044519
0.004705
43.035812
5.852640
0.494011
104.805195
0.003697
14.895326
69.972941
12.413715
548.760930
2.067663
0.047180
0.634943
3.898666
0.029467
1.679619
0.065773
109.950737
18.044047
4.688631
9.323166
0.018235
0.005482
0.824757
158.744121
0.746010
2.664325
3.126992
2.002238
1.722302
0.914331
0.023480
0.866034
0.009434
1.476767
0.038293
0.007131
9.747416
4.918441
0.172059
15.565581
11.343252
2.238061
7.846421
207.481769
0.829078
2.073444
50.937450
47.121410
0.082400
31.460642
8.952348
86.911674
0.749457
0.017850
5.183638
0.038267
1.901631
0.026830
0.090454
166.333403
434.366482
37.395383
0.071220
361.069103
38.723264
0.124614
387.828712
5.785507
146.858313
2.954690
7.947463
0.253926
6.743754
0.020246
0.245191
19.991009
19.271157
0.047079
1.791176
216.061142
0.019049
0.544786
0.362359
0.434076
